CODGEO,LIBGEO,EMPL11_SEXE1_TP1,EMPL11_SEXE1_TP2,EMPL11_SEXE2_TP1,EMPL11_SEXE2_TP2,EMPL12_SEXE1_TP1,EMPL12_SEXE1_TP2,EMPL12_SEXE2_TP1,EMPL12_SEXE2_TP2,EMPL13_SEXE1_TP1,EMPL13_SEXE1_TP2,EMPL13_SEXE2_TP1,EMPL13_SEXE2_TP2,EMPL14_SEXE1_TP1,EMPL14_SEXE1_TP2,EMPL14_SEXE2_TP1,EMPL14_SEXE2_TP2,EMPL15_SEXE1_TP1,EMPL15_SEXE1_TP2,EMPL15_SEXE2_TP1,EMPL15_SEXE2_TP2,EMPL16_SEXE1_TP1,EMPL16_SEXE1_TP2,EMPL16_SEXE2_TP1,EMPL16_SEXE2_TP2,EMPL21_SEXE1_TP1,EMPL21_SEXE1_TP2,EMPL21_SEXE2_TP1,EMPL21_SEXE2_TP2,EMPL22_SEXE1_TP1,EMPL22_SEXE1_TP2,EMPL22_SEXE2_TP1,EMPL22_SEXE2_TP2,EMPL23_SEXE1_TP1,EMPL23_SEXE1_TP2,EMPL23_SEXE2_TP1,EMPL23_SEXE2_TP2,EMPLOI
25185,Cussey-sur-Lison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10
25186,Cussey-sur-l'Ognon,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,4,0,39,0,23,36,0,0,9,0,5,0,0,0,0,0,0,0,125
25187,Dambelin,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,4,9,8,12,0,0,0,4,0,0,4,0,0,0,0,65
25188,Dambenois,0,4,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,10,10,14,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,67
25189,Dammartin-les-Templiers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,28
25190,Dampierre-les-Bois,0,4,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,4,17,7,181,5,112,65,18,5,10,10,23,0,10,1,0,0,0,0,478
25191,Dampierre-sur-le-Doubs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,21,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,45
25192,Dampjoux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9
25193,Damprichard,9,1,0,0,5,0,10,0,0,0,0,0,0,0,0,0,17,5,13,5,226,9,209,71,19,0,19,9,14,0,0,0,0,0,0,0,641
25194,Dannemarie,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,17
25195,Dannemarie-sur-Crète,37,4,0,4,7,15,3,0,0,0,0,0,0,0,0,0,28,1,17,6,461,5,145,43,11,0,5,0,45,0,0,0,0,0,0,0,838
25196,Dasle,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,114,0,61,21,39,0,5,0,10,0,4,0,0,0,0,0,268
25197,Deluz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,36,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,55
25198,Désandans,9,4,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,4,15,8,4,40,29,6,0,5,0,0,0,0,0,0,0,0,0,146
25199,Déservillers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,23,10,5,0,0,0,10,0,5,0,0,0,0,0,63
25200,Devecey,13,8,0,0,30,0,1,9,0,0,0,3,0,0,0,5,6,4,3,5,341,4,208,54,12,0,5,4,5,0,26,0,0,0,0,0,744
25201,Dommartin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,25,0,5,5,13,0,4,0,0,5,0,0,0,0,0,0,62
25202,Dompierre-les-Tilleuls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,14,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,38
25203,Domprel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,9,0,5,0,0,0,0,0,24
25204,Doubs,27,7,8,7,16,0,17,0,0,0,5,3,0,0,0,0,18,1,48,23,325,12,410,171,45,0,20,9,36,0,13,5,0,0,0,0,1226
25207,Dung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,8,8,0,0,0,3,8,0,0,0,0,0,0,0,44
25208,Durnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,9,0,0,0,0,0,0,0,23
25209,Échay,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,25
25210,Échenans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
25211,Échevannes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
25212,École-Valentin,23,6,5,3,25,0,14,5,3,0,0,8,4,0,0,0,20,9,14,39,895,41,722,296,33,0,8,1,86,0,9,0,0,0,4,0,2273
25213,Les Écorces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,17,22,29,0,4,0,4,0,4,0,0,0,0,0,96
25214,Écot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,0,14,5,5,0,10,0,0,0,0,0,0,5,0,0,66
25215,L'Écouvotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,12
25216,Écurcey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,18
25217,Émagny,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,0,12,17,9,0,0,0,19,0,8,0,0,0,0,0,109
25218,Épenouse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,24
25219,Épenoy,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,38,0,19,15,0,0,10,0,4,0,0,0,0,0,0,0,106
25220,Épeugney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,22,21,0,0,0,18,0,4,0,0,0,0,0,87
25221,Esnans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5
25222,Étalans,13,0,0,0,0,0,0,0,0,0,16,15,0,0,0,0,4,13,20,22,190,11,88,49,23,0,27,5,42,0,10,0,0,0,0,0,548
25223,Éternoz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,10,5,25,0,0,0,5,0,0,0,0,0,0,0,56
25224,Étouvans,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,4,5,4,0,0,0,0,5,0,0,0,0,0,0,0,38
25225,Étrabonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,5,0,0,0,0,0,0,4,0,0,0,0,0,19
25226,Étrappe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,5,0,0,0,5,0,5,0,0,0,0,0,34
25227,Étray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
25228,Étupes,94,22,46,4,164,7,34,4,16,3,10,12,12,0,9,0,112,3,46,80,2254,89,1086,313,54,10,18,0,64,10,10,0,0,0,0,0,4585
25229,Évillers,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,42,4,9,4,4,0,4,0,4,0,0,0,0,0,0,0,84
25230,Exincourt,28,0,7,0,12,0,0,8,0,3,2,12,8,0,0,0,26,35,17,64,592,15,341,210,27,0,9,19,38,5,10,4,0,0,0,0,1493
25231,Eysson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,15
25232,Faimbe,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,4,12,0,5,0,5,0,0,0,0,0,0,0,0,0,45
25233,Fallerans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,21
25234,Ferrières-le-Lac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,0,0,0,0,0,0,0,0,0,20
25235,Ferrières-les-Bois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,25
25236,Fertans,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,31,0,5,10,15,0,0,5,0,0,0,0,0,0,0,0,74
25237,Fesches-le-Châtel,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,4,14,151,5,84,43,16,0,4,0,23,0,4,4,0,0,0,0,384
25238,Fessevillers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15
25239,Feule,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,25,0,10,0,5,0,4,0,0,0,0,0,0,0,0,0,54
25240,Les Fins,24,9,12,10,14,5,26,0,5,0,0,0,0,0,0,0,42,4,29,10,296,13,199,99,43,10,10,5,34,0,10,5,0,0,0,0,911
25241,Flagey,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,78,5,17,10,0,0,5,5,5,0,5,0,0,0,0,0,138
25242,Flagey-Rigney,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
25243,Flangebouche,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,5,4,28,0,38,42,25,0,10,0,9,0,0,0,0,0,0,0,173
25244,Fleurey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,16
25245,Fontain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,65,0,53,27,10,0,0,5,15,0,5,0,0,0,0,0,191
25246,Fontaine-lès-Clerval,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,0,5,0,0,0,0,0,0,0,0,0,0,0,25
25247,Fontenelle-Montby,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,15
25248,Les Fontenelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,53,0,39,44,15,0,5,5,0,0,0,0,0,0,0,0,166
25249,Fontenotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25250,Foucherans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,4,4,0,0,4,0,0,0,0,0,24
25251,Fourbanne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25252,Fourcatier-et-Maison-Neuve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9
25253,Fourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,3,5,0,0,0,9,0,0,0,0,0,0,0,35
25254,Les Fourgs,0,4,0,0,1,4,4,0,0,0,0,0,0,0,0,0,12,4,8,8,74,0,33,16,20,4,4,4,8,0,4,0,0,0,0,0,214
25255,Fournet-Blancheroche,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,8,0,17,0,0,0,4,0,0,0,0,0,0,0,46
25256,Frambouhans,0,5,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,133,4,40,17,12,0,4,0,5,0,0,0,0,0,0,0,237
25257,Franey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9
25258,Franois,0,7,0,5,0,0,4,0,3,9,0,4,0,0,0,0,7,19,39,8,414,5,180,65,23,5,19,1,28,0,3,0,0,0,0,0,849
25259,Frasne,4,0,0,4,0,3,5,0,4,5,0,4,0,0,0,0,33,0,4,0,235,7,115,112,33,13,12,0,36,0,12,0,0,0,0,0,640
25261,Froidevaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,10
25262,Fuans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,17,10,5,0,0,5,0,4,0,0,0,0,0,73
25263,Gellin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20
25264,Gémonval,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
25265,Geneuille,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,180,0,53,28,4,5,10,0,19,0,0,0,0,0,0,0,313
25266,Geney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,11,0,6,0,0,0,12,0,6,0,0,0,0,0,50
25267,Gennes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,34,0,0,18,10,0,0,5,5,0,0,0,0,0,0,0,75
25268,Germéfontaine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,4,16
25269,Germondans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25270,Gevresin,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,23
25271,Gilley,24,9,3,4,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,22,185,5,41,62,25,0,8,3,38,0,4,0,0,0,0,0,442
25273,Glamondans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25274,Glay,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,28,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,47
25275,Glère,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,15,0,0,5,0,5,0,0,0,0,0,0,0,32
25276,Gondenans-Montby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8
25277,Gondenans-les-Moulins,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
25278,Gonsans,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,66,5,41,4,9,0,5,0,7,0,4,0,0,0,0,0,163
25279,Gouhelans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25280,Goumois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,0,0,4,5,0,4,0,0,0,0,0,29
25281,Goux-lès-Dambelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,14
25282,Goux-les-Usiers,5,3,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,13,9,39,0,26,10,20,0,0,5,10,0,5,0,0,0,0,0,153
25283,Goux-sous-Landet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4
25284,Grand-Charmont,17,0,0,0,8,0,0,0,0,3,3,12,4,0,0,0,11,8,33,20,112,0,278,170,8,8,9,13,4,0,1,3,0,0,0,0,725
25285,Grand'Combe-Châteleu,10,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,5,5,10,99,10,10,48,15,0,0,14,25,0,15,0,0,0,0,0,278
25286,Grand'Combe-des-Bois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,25
25287,Grandfontaine,0,3,0,0,5,0,0,5,0,0,0,4,0,0,0,0,6,0,1,0,82,0,51,24,15,0,8,0,15,0,0,0,0,0,0,0,219
25288,Fournets-Luisans,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,84,5,20,9,21,0,4,0,4,0,0,0,0,0,0,0,163
25289,Grandfontaine-sur-Creuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,4,5,8,0,8,0,0,0,0,0,0,0,0,0,49
25290,La Grange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,0,5,0,0,0,0,0,18
25293,Granges-Narboz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,134,6,66,52,13,0,0,0,26,0,0,0,0,0,0,0,305
25295,Les Grangettes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,18
25296,Les Gras,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,3,16,4,12,0,8,0,4,0,0,0,0,0,0,0,114
25297,Le Gratteris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,15
25298,Grosbois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,10,9,0,0,0,0,0,5,0,0,0,0,0,46
25299,Guillon-les-Bains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25300,Guyans-Durnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,0,10,0,10,0,0,0,0,0,0,0,0,0,43
25301,Guyans-Vennes,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,4,0,17,9,73,0,25,25,29,0,12,0,8,0,0,0,0,0,0,0,215
25303,Hauterive-la-Fresse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,4,4,16,0,9,0,4,0,0,0,0,0,0,0,49
25304,Hérimoncourt,9,9,15,0,13,3,14,5,0,5,11,10,0,0,0,0,14,0,12,22,338,24,198,141,25,5,18,5,17,0,0,0,0,0,0,0,912
25305,L'Hôpital-du-Grosbois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,54,0,13,19,7,0,0,0,9,0,0,0,0,0,0,0,107
25306,L'Hôpital-Saint-Lieffroy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
25307,Les Hôpitaux-Neufs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,4,64,5,62,34,15,4,4,0,8,0,0,0,0,0,0,0,218
25308,Les Hôpitaux-Vieux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,0,0,8,24,8,0,4,0,0,0,0,0,0,0,0,0,60
25309,Houtaud,13,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,15,10,113,0,208,131,4,0,8,0,31,0,4,0,0,0,0,0,588
25310,Huanne-Montmartin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5
25311,Hyémondans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8
25312,Hyèvre-Magny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,11
25313,Hyèvre-Paroisse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
25314,Indevillers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,27
25315,L'Isle-sur-le-Doubs,23,0,14,0,5,0,0,0,0,0,0,14,0,0,0,0,5,5,38,19,151,15,252,157,39,0,46,0,20,5,30,0,0,0,0,0,839
25316,Issans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,20
25317,Jallerange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25318,Jougne,5,0,9,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,52,18,74,54,9,4,5,4,37,0,0,5,0,0,0,0,295
25319,Labergement-du-Navois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25320,Labergement-Sainte-Marie,9,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,13,4,3,0,112,0,74,59,23,0,4,5,26,0,8,0,0,0,0,0,347
25321,Villers-le-Lac,16,5,20,13,0,5,0,0,5,0,0,0,0,0,0,0,9,0,9,14,264,35,181,102,24,0,14,5,48,0,5,0,0,0,0,0,772
25322,Laire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,34
25323,Laissey,0,0,0,0,4,0,3,0,0,0,0,10,0,0,0,0,0,0,0,5,73,0,31,42,10,0,0,5,0,0,0,0,0,0,0,0,182
25324,Lanans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,29,0,10,0,5,0,0,0,5,0,0,0,0,0,0,0,53
25325,Landresse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,10,15,0,0,0,0,15,0,0,0,0,0,0,0,59
25326,Lantenne-Vertière,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,137,4,17,21,24,0,4,0,0,0,0,0,0,0,0,0,227
25327,Lanthenans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
25328,Larnod,3,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,10,0,18,21,9,0,4,0,4,4,0,0,0,0,0,0,86
25329,Laval-le-Prieuré,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25330,Lavans-Quingey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,4,0,4,0,0,4,4,0,0,0,0,0,0,0,25
25331,Lavans-Vuillafans,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,16,0,0,0,0,0,0,0,0,0,41
25332,Lavernay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,29,0,18,4,0,0,0,0,8,0,4,0,0,0,0,0,67
25333,Laviron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,20,5,26,0,0,0,5,0,5,0,0,0,0,0,76
25334,Levier,10,8,0,8,8,5,0,0,0,0,5,9,0,0,0,0,10,10,0,15,269,19,186,167,20,0,5,0,66,10,10,5,0,0,0,0,844
25335,Liebvillers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
25336,Liesle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,10,0,0,0,10,0,5,0,0,0,0,0,44
25338,Lizine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,15
25339,Lods,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,15,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,41
25340,Lombard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,11
25341,Lomont-sur-Crête,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,23
25342,Longechaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
25343,Longemaison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,18
25344,Longevelle-lès-Russey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,15
25345,Longevelle-sur-Doubs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,15,0,17,4,4,0,0,4,12,0,0,0,0,0,0,0,70
25346,Longeville,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,9,0,22,24,13,0,0,0,5,0,5,0,0,0,0,0,100
25347,La Longeville,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,25,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,50
25348,Longevilles-Mont-d'Or,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,3,10,10,7,0,14,17,13,0,0,0,0,0,0,0,0,0,0,0,95
25349,Loray,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42,14,20,5,25,0,5,0,0,0,0,0,0,0,0,0,121
25350,Lougres,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,10,0,10,9,0,10,0,0,0,0,0,0,0,0,0,0,47
